bestOfferEnabled,bidCount,buyItNowAvailable,categoryId,categoryName,conditionDisplayName,conditionId,country,endTime,expeditedShipping,gift,itemId,listingType,paymentMethod,postalCode,productId_type,productId_value,returnsAccepted,sellingState,shippingType,startTime,title,topRatedListing,value
False,0,True,111422,Apple Laptops,Used,3000,US,2016-04-18T14:44:26.000Z,True,False,131785378233,AuctionWithBIN,PayPal,10467,ReferenceID,217091238,False,EndedWithoutSales,Calculated,2016-04-19T02:42:14.000Z,"Apple MacBook Pro A1502 13.3"" Laptop - MF839LL/A (March, 2015)",False,200.0
False,0,True,111422,Apple Laptops,Manufacturer refurbished,2000,US,2016-04-18T04:53:51.000Z,True,False,111972574408,AuctionWithBIN,PayPal,80235,ReferenceID,115204077,False,EndedWithoutSales,Free,2016-04-18T15:40:06.000Z,"Apple MacBook Pro 15.4"" Laptop with Retina Display(30% OFF!)",False,699.99
False,1,False,111422,Apple Laptops,Used,3000,US,2016-04-18T15:10:05.000Z,False,False,262393731634,Auction,PayPal,95112,ReferenceID,108796569,False,EndedWithSales,Flat,2016-04-18T15:02:11.000Z,"Apple MacBook Pro A1278 13.3"" Laptop (February, 2011) - Customized",False,359.99
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-18T15:03:00.000Z,False,False,141963669313,StoreInventory,PayPal,NA,NA,NA,True,EndedWithSales,FreePickup,2016-04-18T14:59:57.000Z,Apple MacBook Pro A1286 Core i7 2.00 GHz 4GB RAM 500GB HDD 48517BM,False,349.99
False,NA,False,111422,Apple Laptops,Manufacturer refurbished,2000,US,2016-04-18T15:06:32.000Z,True,False,252359969453,FixedPrice,PayPal,10012,NA,NA,False,EndedWithSales,Calculated,2016-04-18T14:41:11.000Z,"Apple MacBook Pro 15""",False,2000.0
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-18T15:03:14.000Z,False,False,381604691289,FixedPrice,PayPal,34461,NA,NA,True,EndedWithSales,Free,2016-04-18T14:34:41.000Z,"Apple MacBook Pro A1278 (2009) 13"" 2.53GHz Core 2 Duo | 4gb | 320gb | El Capitan",False,259.99
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-18T14:41:50.000Z,False,False,381604691285,FixedPrice,PayPal,34461,NA,NA,True,EndedWithSales,Free,2016-04-18T14:34:40.000Z,"Apple MacBook Pro A1297 (2009) 17"" 2.8GHz Core 2 Duo | 4gb | 250gb | El Capitan",False,239.99
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-18T14:38:54.000Z,False,False,351711100580,StoreInventory,PayPal,NA,NA,NA,True,EndedWithSales,FreePickup,2016-04-18T14:30:06.000Z,Apple MacBook Pro A1286 Core i7 2.00 GHz 4GB RAM 500GB HDD 48517BM,True,349.99
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-18T14:21:21.000Z,True,False,191851057719,FixedPrice,PayPal,45424,ReferenceID,108796569,False,EndedWithSales,Flat,2016-04-18T14:18:29.000Z,"Apple MacBook Pro A1278 13.3"" Laptop (February, 2011) - Customized",False,700.0
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-18T14:14:20.000Z,True,False,191851049892,FixedPrice,PayPal,45424,ReferenceID,108796569,False,EndedWithSales,Flat,2016-04-18T14:08:58.000Z,"Apple MacBook Pro A1278 13.3"" Laptop (February, 2011) - Customized",False,700.0
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-18T14:35:10.000Z,False,False,162042260726,FixedPrice,PayPal,14623,NA,NA,False,EndedWithSales,Flat,2016-04-18T14:04:43.000Z,MacBook Pro 17 i7 16GB 1TB,False,1000.0
False,1,True,111422,Apple Laptops,Manufacturer refurbished,2000,US,2016-04-18T02:14:58.000Z,True,False,111972517637,AuctionWithBIN,PayPal,80235,ReferenceID,115204077,False,EndedWithSales,Free,2016-04-18T13:49:53.000Z,"Apple MacBook Pro 15.4"" Laptop with Retina Display(30% OFF!)",False,1650.0
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-18T13:36:31.000Z,False,False,381604663756,FixedPrice,PayPal,34461,NA,NA,True,EndedWithSales,Free,2016-04-18T13:26:16.000Z,"Apple MacBook Pro A1286 15.4"" | 2.8GHz Core 2 Duo | 8gb | 320gb | El Capitan",False,209.99
False,0,False,111422,Apple Laptops,Used,3000,US,2016-04-18T14:25:12.000Z,False,False,371603769517,Auction,PayPal,NA,NA,NA,True,EndedWithoutSales,Flat,2016-04-18T13:23:22.000Z,Apple MacBook Pro A1286 Core i7 2.00 GHz 4GB RAM 500GB HDD 48517BM,True,299.99
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-18T13:39:54.000Z,True,False,272216075278,StoreInventory,PayPal,30096,NA,NA,False,EndedWithoutSales,FlatDomesticCalculatedInternational,2016-04-18T13:14:17.000Z,Apple Macbook Pro 2012 A1286 2.3ghz i7 Quad Core 4gb 500gb APPLECARE!,False,784.95
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-18T13:23:48.000Z,True,False,191851008449,FixedPrice,PayPal,45424,ReferenceID,108796569,False,EndedWithSales,Flat,2016-04-18T13:11:05.000Z,"Apple MacBook Pro A1278 13.3"" Laptop (February, 2011) - Customized",False,700.0
False,1,True,111422,Apple Laptops,Used,3000,US,2016-04-18T13:12:42.000Z,True,False,272216066270,AuctionWithBIN,PayPal,11553,NA,NA,False,EndedWithSales,Calculated,2016-04-18T13:09:04.000Z,"Macbook Pro (13-inch, Late 2011)",False,650.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-18T13:09:13.000Z,True,False,291740731601,FixedPrice,PayPal,53718,NA,NA,False,EndedWithSales,Free,2016-04-18T13:08:31.000Z,Macbook Pro 13 in Mid 2012 8gb Ram 500 gb HD,False,700.0
False,1,True,111422,Apple Laptops,Used,3000,US,2016-04-18T12:59:48.000Z,True,False,121960443659,AuctionWithBIN,PayPal,77840,NA,NA,False,EndedWithSales,Calculated,2016-04-18T12:55:26.000Z,Late 2011 15-inch 4GB i7 MacBook Pro,False,1000.0
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-18T14:55:00.000Z,True,False,262393583820,FixedPrice,PayPal,11236,ReferenceID,219476966,False,EndedWithSales,Free,2016-04-18T12:50:04.000Z,"apple macbook pro 13"" 2015 with wireless mouse",False,1300.0
False,1,True,111422,Apple Laptops,Used,3000,US,2016-04-18T11:26:45.000Z,False,False,282008639950,AuctionWithBIN,PayPal,10013,ReferenceID,82994118,False,EndedWithSales,Calculated,2016-04-18T10:57:16.000Z,"Used 15"" MacBook Pro 6,2 , Good Quality",False,600.0
False,1,True,111422,Apple Laptops,Used,3000,PR,2016-04-18T13:32:45.000Z,True,False,182097008562,AuctionWithBIN,PayPal,NA,ReferenceID,108850048,True,EndedWithSales,Flat,2016-04-18T10:30:55.000Z,"Apple MacBook Pro A1278 13.3"" Laptop (April, 2010) - Customized",False,450.0
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-18T10:08:20.000Z,False,False,272215864428,FixedPrice,PayPal,64110,ReferenceID,84755204,False,EndedWithSales,Free,2016-04-18T09:54:28.000Z,"Apple MacBook Pro A1278 13.3"" Laptop - MC374LL/A (April, 2010)",False,429.99
False,1,False,111422,Apple Laptops,Used,3000,US,2016-04-18T09:15:01.000Z,True,False,121959768365,Auction,PayPal,96761,NA,NA,False,EndedWithSales,Calculated,2016-04-18T09:07:15.000Z,MacBook Pro,False,450.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-18T08:11:38.000Z,True,False,191850891227,FixedPrice,PayPal,95834,ReferenceID,143366736,False,EndedWithSales,Free,2016-04-18T08:01:33.000Z,"Apple MacBook Pro 15.4"" Laptop with Retina Display (February, 2013) - Customized",False,900.0
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-18T07:52:46.000Z,False,False,252359619766,FixedPrice,PayPal,82930,ReferenceID,115174685,False,EndedWithSales,Free,2016-04-18T07:47:52.000Z,"Apple MacBook Pro A1278 13.3"" Laptop - MD101LL/A",False,300.0
True,NA,False,111422,Apple Laptops,Seller refurbished,2500,US,2016-04-18T13:30:00.000Z,True,False,291740924893,StoreInventory,PayPal,92683,NA,NA,True,EndedWithSales,FlatDomesticCalculatedInternational,2016-04-18T07:17:22.000Z,"Apple MacBook Pro 15"" Intel i5 2.4GHZ 8GB RAM 1TB Hard Drive OSX El Capitan",False,530.0
True,NA,False,111422,Apple Laptops,Seller refurbished,2500,US,2016-04-18T07:17:13.000Z,True,False,291740918773,StoreInventory,PayPal,92683,NA,NA,True,EndedWithoutSales,FlatDomesticCalculatedInternational,2016-04-18T07:10:07.000Z,"Apple MacBook Pro 15"" Intel i5 2.4GHZ 8GB RAM 1TB Hard Drive OSX El Capitan",False,530.0
False,0,False,111422,Apple Laptops,Seller refurbished,2500,GB,2016-04-17T22:51:54.000Z,False,False,141962802239,Auction,PayPal,BB89SD,ReferenceID,115174685,False,EndedWithoutSales,Flat,2016-04-18T07:02:03.000Z,"Apple MacBook Pro A1278 13.3"" Laptop - MD101LL/A (June, 2012)",False,0.99
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-18T07:00:54.000Z,False,False,252359568230,FixedPrice,PayPal,82930,ReferenceID,115174685,False,EndedWithSales,Free,2016-04-18T06:42:16.000Z,"Apple MacBook Pro A1278 13.3"" Laptop - MD101LL/A",False,325.0
False,0,True,111422,Apple Laptops,Used,3000,US,2016-04-18T06:40:51.000Z,True,False,182097408468,AuctionWithBIN,PayPal,98408,NA,NA,False,EndedWithoutSales,Calculated,2016-04-18T06:37:33.000Z,"2007 Apple MacBook Pro 15.4"" A1226 2.4GHz Intel Core 2 Duo 2GB Ram 250 GB HD",False,49.99
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-18T07:40:31.000Z,True,False,162041911238,FixedPrice,PayPal,85008,NA,NA,False,EndedWithoutSales,Flat,2016-04-18T06:36:11.000Z,Apple MacBook Pro Retina 13in 128gb (2015 Model) Excellent Condition,False,1199.0
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-18T09:25:05.000Z,True,False,121960170729,FixedPrice,PayPal,30087,NA,NA,False,EndedWithSales,Calculated,2016-04-18T06:26:27.000Z,"MacBook Pro (Retina, 13-inch, Late 2012)",False,750.0
False,1,True,111422,Apple Laptops,Used,3000,US,2016-04-18T06:23:26.000Z,True,False,182096703518,AuctionWithBIN,PayPal,44060,ReferenceID,174485542,False,EndedWithSales,Calculated,2016-04-18T05:50:38.000Z,"Apple MacBook Pro 13.3"" Laptop (October, 2013) (Latest Model) - Customized",False,845.0
False,1,True,111422,Apple Laptops,Used,3000,US,2016-04-18T06:27:29.000Z,True,False,162041338104,AuctionWithBIN,PayPal,30205,NA,NA,False,EndedWithSales,Flat,2016-04-18T05:35:44.000Z,"Apple MacBook Pro mid 2014, 500 GB Flash Drive, 16 GB RAM,15.4 inch Retina Displ",False,1550.0
False,1,False,111422,Apple Laptops,Used,3000,US,2016-04-18T05:10:14.000Z,True,False,172171014508,Auction,PayPal,33309,NA,NA,False,EndedWithSales,Calculated,2016-04-18T05:08:08.000Z,Macbook pro 13 inch,False,500.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-18T15:11:21.000Z,True,False,152058839800,StoreInventory,PayPal,89147,NA,NA,True,EndedWithoutSales,Free,2016-04-18T04:54:51.000Z,Early 2015 Apple MacBook Pro 13 i5 2.7Ghz 8GB 128GB SSD MF839LL/A AppleCare,False,969.99
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-18T04:36:41.000Z,False,False,131785013308,FixedPrice,PayPal,85142,ReferenceID,217009412,False,EndedWithoutSales,Free,2016-04-18T04:11:59.000Z,"2015 MacBook Pro 15.4"" with Retina Display 16GB RAM 512GB HDD (2015 model)",False,2000.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-18T09:32:20.000Z,True,False,121960066417,FixedPrice,PayPal,94301,NA,NA,False,EndedWithSales,Calculated,2016-04-18T04:11:21.000Z,MacBook Pro 15,False,989.0
False,1,True,111422,Apple Laptops,Used,3000,US,2016-04-18T06:33:27.000Z,True,False,282008829833,AuctionWithBIN,PayPal,19702,NA,NA,False,EndedWithSales,Calculated,2016-04-18T04:06:55.000Z,2011 MD313LL/A 13.3' Macbook Pro,False,600.0
False,1,False,111422,Apple Laptops,For parts or not working,7000,US,2016-04-18T04:24:20.000Z,False,False,201563945944,Auction,PayPal,28551,NA,NA,False,EndedWithSales,FlatDomesticCalculatedInternational,2016-04-18T04:03:53.000Z,MacBook Pro 2010 2.4 Hrz For Parts,False,100.0
False,1,True,111422,Apple Laptops,Manufacturer refurbished,2000,US,2016-04-18T04:19:29.000Z,True,False,272215604289,AuctionWithBIN,PayPal,75214,NA,NA,False,EndedWithSales,Calculated,2016-04-18T04:00:20.000Z,"Apple Macbook Pro 15.4"" - Model A1398 (Mid-2014) - 16GB Ram - 500GB SSD",False,1300.0
False,0,True,111422,Apple Laptops,For parts or not working,7000,US,2016-04-18T06:10:55.000Z,True,False,252359452520,AuctionWithBIN,PayPal,98199,NA,NA,False,EndedWithoutSales,Flat,2016-04-18T03:35:09.000Z,"MacBook Pro 15"" 2012 Model Retina Display",False,400.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-18T12:11:23.000Z,False,False,272215577001,FixedPrice,PayPal,11803,NA,NA,False,EndedWithSales,Calculated,2016-04-18T03:28:20.000Z,"13.3"" Apple MacBook Pro (Mid 2010) | 2.4GHz C2D | 4GB RAM | 250GB HD",False,299.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-18T03:17:10.000Z,True,False,141963195181,FixedPrice,PayPal,98290,ReferenceID,143229041,False,EndedWithoutSales,Calculated,2016-04-18T03:13:20.000Z,"Apple MacBook Pro 15.4"" Laptop - ME665LL/A i7 2.7GHz 16GB 512GB Flash Retina",False,1249.0
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-18T13:16:46.000Z,True,False,111972559094,FixedPrice,PayPal,95519,NA,NA,False,EndedWithoutSales,Flat,2016-04-18T03:02:41.000Z,"Apple MacBook Pro A1278 13.3"" Laptop - MD101LL/A (June, 2012) MICROSOFT OFFICE",False,499.0
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-18T03:50:23.000Z,True,False,291740769496,FixedPrice,PayPal,49068,NA,NA,False,EndedWithSales,Calculated,2016-04-18T03:00:03.000Z,"Apple Macbook Pro 15"" LED",False,600.0
False,1,True,111422,Apple Laptops,Used,3000,US,2016-04-18T02:28:17.000Z,False,False,201563904074,AuctionWithBIN,PayPal,28117,ReferenceID,115182969,False,EndedWithSales,Flat,2016-04-18T02:18:03.000Z,"Apple MacBook Pro 13.3"" Laptop (late 2012) - Customized",False,699.0
False,1,True,111422,Apple Laptops,Used,3000,US,2016-04-18T07:14:43.000Z,True,False,282008129573,AuctionWithBIN,PayPal,20002,NA,NA,False,EndedWithSales,Calculated,2016-04-18T02:17:01.000Z,"MacBook Pro (13-inch, Mid 2009) new battery, new 250 GB SSD",False,350.0
False,0,True,111422,Apple Laptops,Used,3000,US,2016-04-18T03:03:33.000Z,False,False,262392136998,AuctionWithBIN,PayPal,66212,ReferenceID,219424021,False,EndedWithoutSales,FlatDomesticCalculatedInternational,2016-04-18T02:15:22.000Z,"Retina Apple MacBook Pro 15.4"" Laptop - Force Touch, 512GB SSD, i7, 16GB RAM, 15",False,0.0
True,NA,False,111422,Apple Laptops,Seller refurbished,2500,US,2016-04-18T09:58:02.000Z,True,False,152058708785,StoreInventory,PayPal,11373,ReferenceID,115182969,True,EndedWithSales,Calculated,2016-04-18T02:15:05.000Z,"MacBook Pro (13-inch, Mid 2012) 2.5GHz Core i5 4GB 500gb  fullyworking",False,500.0
False,1,True,111422,Apple Laptops,For parts or not working,7000,US,2016-04-18T14:50:45.000Z,True,False,182097157715,AuctionWithBIN,PayPal,06512,NA,NA,False,EndedWithSales,Flat,2016-04-18T02:13:18.000Z,"NOT WORKING MacBook Pro (13-inch, Early 2011) 2.3GHz i5 8GBs Ram",False,200.0
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-18T11:36:06.000Z,False,False,182097140511,FixedPrice,PayPal,20110,ReferenceID,78171417,False,EndedWithoutSales,Free,2016-04-18T01:38:10.000Z,☛SILVER APPLE MACBOOK PRO 17in  ALUMINUM MAC A1212 COMPUTER☆,False,529.0
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-18T09:34:56.000Z,True,False,182097134808,FixedPrice,PayPal,98122,NA,NA,False,EndedWithSales,Calculated,2016-04-18T01:28:12.000Z,"MacBook Pro 15.4"" 2.6GHz Intel i7 (up to 3.6GHz), 8 GB Memory, 500GB Storage",False,800.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-18T03:36:15.000Z,False,False,252359358364,FixedPrice,PayPal,92591,NA,NA,False,EndedWithSales,Free,2016-04-18T01:27:04.000Z,"MacBook Pro (Retina, 13-inch, Early 2013)",False,800.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-18T09:34:17.000Z,True,False,252359356485,FixedPrice,PayPal,10025,ReferenceID,219488395,False,EndedWithSales,Calculated,2016-04-18T01:24:37.000Z,"Apple MacBook Pro 13.3"" Laptop - ME864LZ/A (2013) - El CAPITAN OSX",False,800.0
False,0,False,111422,Apple Laptops,Used,3000,US,2016-04-18T04:02:00.000Z,True,False,121959954366,Auction,PayPal,28704,ReferenceID,83640034,False,EndedWithoutSales,Free,2016-04-18T01:18:52.000Z,Apple Macbook Pro April 2010 2.66Ghz. 480GB HDD,False,285.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-18T09:35:12.000Z,True,False,172171470842,FixedPrice,PayPal,27834,ReferenceID,143366736,True,EndedWithSales,Calculated,2016-04-18T01:07:28.000Z,"Apple MacBook Pro 15.4"" Laptop with Retina Display (February, 2013) - Customized",False,850.0
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-18T09:35:15.000Z,True,False,262392533241,FixedPrice,PayPal,11236,ReferenceID,219476966,False,EndedWithSales,Free,2016-04-18T00:40:52.000Z,"apple macbook pro 13"" 2015 with wireless mouse",False,1150.0
False,1,True,111422,Apple Laptops,Used,3000,US,2016-04-18T09:35:25.000Z,True,False,231916890867,AuctionWithBIN,PayPal,12072,NA,NA,False,EndedWithSales,Calculated,2016-04-18T00:36:45.000Z,"Apple MacBook Pro 15"" Laptop (Mid 2010) 2.66 ghz Intel Core i7 500 GB HD",False,575.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-18T03:13:42.000Z,False,False,201563851210,FixedPrice,PayPal,21208,ReferenceID,108837583,False,EndedWithoutSales,FlatDomesticCalculatedInternational,2016-04-18T00:35:21.000Z,Used Apple MacBook Pro 2009 Model - In Good Condition,False,300.0
False,0,True,111422,Apple Laptops,Used,3000,US,2016-04-18T09:44:33.000Z,False,False,272215426237,AuctionWithBIN,PayPal,64110,ReferenceID,84755204,False,EndedWithoutSales,Free,2016-04-18T00:30:18.000Z,"Apple MacBook Pro A1278 13.3"" Laptop - MC374LL/A (April, 2010)",False,329.99
False,NA,False,111422,Apple Laptops,For parts or not working,7000,US,2016-04-18T05:41:09.000Z,True,False,162041697087,StoreInventory,PayPal,37211,NA,NA,False,EndedWithSales,Calculated,2016-04-18T00:28:10.000Z,"Apple MacBook Pro 17"" A1151 Intel Core Duo 2.16, 120GB HD -  For Parts or Repair",False,99.99
False,0,False,111422,Apple Laptops,Used,3000,US,2016-04-18T00:19:25.000Z,True,False,172171446213,Auction,PayPal,02860,NA,NA,False,EndedWithoutSales,Calculated,2016-04-18T00:18:04.000Z,"Apple MacBook Pro 13"" 2.5GHz Core i5 (Mid 2012 - MD101LL/A) 500GB HD, 4GB #R0736",False,421.0
False,1,True,111422,Apple Laptops,Used,3000,US,2016-04-18T12:04:40.000Z,True,False,121959901549,AuctionWithBIN,PayPal,60651,NA,NA,False,EndedWithSales,Calculated,2016-04-18T00:00:53.000Z,"Apple Macbook Pro Retina 13.3 "" ( Mid 2012 )",False,725.0
False,NA,False,111422,Apple Laptops,Manufacturer refurbished,2000,US,2016-04-18T12:37:51.000Z,True,False,172171435585,FixedPrice,PayPal,32605,ReferenceID,110969698,False,EndedWithSales,Free,2016-04-17T23:58:46.000Z,Apple MacBook Pro 15 2011 NEW 2.4GHz Logic Board 8GB RAM 750GB HDD + Bundle!,False,680.0
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-17T23:56:59.000Z,False,False,141963066814,FixedPrice,PayPal,29732,NA,NA,False,EndedWithSales,Flat,2016-04-17T23:53:43.000Z,Apple MacBook Pro 13-inch 2.7GHz Core i7,False,450.0
False,NA,False,111422,Apple Laptops,Seller refurbished,2500,US,2016-04-18T14:02:26.000Z,True,False,111972427956,FixedPrice,PayPal,33433,NA,NA,False,EndedWithoutSales,Free,2016-04-17T23:14:10.000Z,"Apple MacBook Pro (Mid 2010) 15"" Core i7 2.7GHz 8GB RAM 256GB SSD Laptop",False,589.0
False,0,True,111422,Apple Laptops,Used,3000,US,2016-04-18T14:24:45.000Z,False,False,262392440548,AuctionWithBIN,PayPal,95112,ReferenceID,108796569,False,EndedWithoutSales,Flat,2016-04-17T23:10:50.000Z,"Apple MacBook Pro A1278 13.3"" Laptop (February, 2011) - Customized",False,275.0
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-18T01:15:28.000Z,True,False,131784771838,FixedPrice,PayPal,90504,NA,NA,False,EndedWithoutSales,Free,2016-04-17T22:48:56.000Z,"Apple Macbook pro 13"" Retina, Core i5, 128gb ssd, 4gb RAM",False,699.0
False,1,True,111422,Apple Laptops,Used,3000,US,2016-04-17T22:53:53.000Z,True,False,291740592792,AuctionWithBIN,PayPal,94110,NA,NA,False,EndedWithSales,Calculated,2016-04-17T22:24:51.000Z,"Apple MacBook Pro A1278 13.3"" Laptop (Mid, 2009) 4GB RAM, 500GB HD, Silver",False,332.0
False,1,True,111422,Apple Laptops,Used,3000,US,2016-04-17T23:47:46.000Z,True,False,291740592277,AuctionWithBIN,PayPal,16105,ReferenceID,217009412,False,EndedWithSales,Calculated,2016-04-17T22:23:37.000Z,"Apple MacBook Pro (Retina, 15.4-inch, 16GB Mem, 2.2 GHz Intel Core i7, Mid 2015)",False,1925.0
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-17T22:51:46.000Z,True,False,141962958459,FixedPrice,PayPal,80202,NA,NA,False,EndedWithSales,Calculated,2016-04-17T22:14:04.000Z,2011 MacBook Pro With 1000 GB Hard drive,False,425.0
True,NA,False,111422,Apple Laptops,For parts or not working,7000,US,2016-04-17T21:48:45.000Z,True,False,162041575513,FixedPrice,PayPal,80305,NA,NA,False,EndedWithSales,Calculated,2016-04-17T21:46:44.000Z,"MacBook Pro 15"" Removed Hard Drive",False,150.0
False,NA,False,111422,Apple Laptops,For parts or not working,7000,US,2016-04-17T21:30:54.000Z,True,False,262392326561,FixedPrice,PayPal,34695,ReferenceID,78131796,False,EndedWithSales,Calculated,2016-04-17T21:09:05.000Z,"Apple MacBook Pro A1286  15.4"" Laptop ( 2008) FOR PARTS BROKEN AS IS",False,98.0
False,1,False,111422,Apple Laptops,Used,3000,US,2016-04-17T21:28:05.000Z,True,False,282008521290,Auction,PayPal,58701,NA,NA,False,EndedWithSales,Free,2016-04-17T20:55:36.000Z,macbook pro 15 2012,False,780.0
False,NA,False,111422,Apple Laptops,For parts or not working,7000,US,2016-04-17T22:31:36.000Z,True,False,162041529697,StoreInventory,PayPal,11003,ReferenceID,115174685,True,EndedWithSales,Calculated,2016-04-17T20:46:16.000Z,"Apple 13"" Macbook Pro, 2012 model, for Parts or Repair, please read!",False,285.0
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-17T22:38:41.000Z,True,False,121959748051,FixedPrice,PayPal,72204,ReferenceID,84755204,False,EndedWithSales,Free,2016-04-17T20:42:23.000Z,"Apple MacBook Pro 13.3"" 2010",False,350.0
False,0,True,111422,Apple Laptops,Used,3000,US,2016-04-17T23:52:42.000Z,False,False,141962875941,AuctionWithBIN,PayPal,29732,NA,NA,False,EndedWithoutSales,Flat,2016-04-17T20:20:39.000Z,Apple MacBook Pro 13-inch 2.7GHz Core i7,False,375.0
False,1,True,111422,Apple Laptops,Used,3000,US,2016-04-17T22:37:58.000Z,True,False,111972298188,AuctionWithBIN,PayPal,77389,ReferenceID,78092464,False,EndedWithSales,Calculated,2016-04-17T19:52:39.000Z,"Apple MacBook Pro 13.3"" Laptop - 8GB Memory (Mid, 2009)",False,450.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-18T01:04:39.000Z,False,False,301932521303,StoreInventory,PayPal,77042,NA,NA,True,EndedWithSales,FlatDomesticCalculatedInternational,2016-04-17T19:51:00.000Z,"MACBOOK PRO 13"" (2009)  4GB memory, 320GB",False,300.0
True,NA,False,111422,Apple Laptops,For parts or not working,7000,US,2016-04-18T01:46:58.000Z,True,False,282008454163,FixedPrice,PayPal,76048,ReferenceID,133901446,False,EndedWithSales,Calculated,2016-04-17T19:41:15.000Z,MacBook Pro A1278 13.3 AS IS FOR PARTS 2010,False,149.99
False,NA,False,111422,Apple Laptops,For parts or not working,7000,US,2016-04-17T19:45:26.000Z,True,False,282008445588,FixedPrice,PayPal,76048,ReferenceID,133901446,False,EndedWithSales,Calculated,2016-04-17T19:30:03.000Z,MacBook Pro A1278 AS IS FOR PARTS 2010,False,149.99
False,NA,False,111422,Apple Laptops,For parts or not working,7000,US,2016-04-17T19:31:52.000Z,True,False,162041459018,StoreInventory,PayPal,78154,NA,NA,True,EndedWithSales,Free,2016-04-17T19:29:28.000Z,"2012 APPLE 17"" MACBOOK PRO FOR PARTS REPAIR NOT WORKING",True,250.0
False,1,False,111422,Apple Laptops,Used,3000,US,2016-04-17T20:11:10.000Z,True,False,152058351208,Auction,PayPal,48603,ReferenceID,208069636,False,EndedWithSales,Free,2016-04-17T19:18:58.000Z,"Apple MacBook Pro 13.3"" 2014 Retina - 128GB stealth SD card.",False,975.0
False,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-17T22:55:12.000Z,True,False,301932472083,FixedPrice,PayPal,56721,ReferenceID,203733933,False,EndedWithSales,Free,2016-04-17T18:59:01.000Z,"Apple MacBook Pro Retina 13.3"" - 2.6GHZ - 8GB - 128GB - (MGX72LL/A) 2014",False,825.0
False,1,False,111422,Apple Laptops,For parts or not working,7000,US,2016-04-17T19:01:49.000Z,False,False,231916616793,Auction,PayPal,49315,NA,NA,False,EndedWithSales,Flat,2016-04-17T18:58:23.000Z,13'' Macbook Pro,False,150.0
True,NA,False,111422,Apple Laptops,Seller refurbished,2500,US,2016-04-17T22:43:56.000Z,True,False,111972242130,FixedPrice,PayPal,33433,NA,NA,False,EndedWithoutSales,Free,2016-04-17T18:54:20.000Z,"Apple MacBook Pro (Mid 2010) 15"" Core i7 2.7GHz 8GB RAM 256GB SSD Laptop",False,679.49
False,1,False,111422,Apple Laptops,Used,3000,US,2016-04-17T20:09:39.000Z,True,False,282008407164,Auction,PayPal,58701,NA,NA,False,EndedWithSales,Free,2016-04-17T18:53:59.000Z,macbook pro 15 2012,False,780.0
True,NA,False,111422,Apple Laptops,Used,3000,US,2016-04-18T03:50:26.000Z,True,False,172171140883,FixedPrice,PayPal,29221,ReferenceID,170084807,False,EndedWithSales,Calculated,2016-04-17T18:46:08.000Z,"Apple MacBook Pro MC373LL/A-R 15.4"" Laptop - MC373LL/A (2010) Read Description",False,400.0
